Time_s,Agent_ID,X_m,Y_m,Z_m,Velocity_m_s,Heading_deg,Altitude_m,Status
10.0,B0200,41078.07575837991,542.7324578755706,6225.1384914192095,336.60124852787817,180.10324987930463,6357.1913871877405,ALIVE
10.200000000000001,A0100,-40773.94510454939,4.599641651733691,5584.085092080677,385.3396081325242,0.41996935745394637,5714.185073991582,ALIVE
10.200000000000001,A0200,-40816.88145537687,565.8016253877977,5590.854570573671,377.34834048881953,1.0212200735668777,5721.2535666143685,ALIVE
10.200000000000001,B0100,41065.39805254875,-0.9146641165971232,5203.9881090414165,350.83015929666993,179.97348313598204,5335.957602113763,ALIVE
10.200000000000001,B0200,41011.58280212553,542.5992324702911,6235.412676545011,336.2080530358398,180.1075075511184,6367.038270927626,ALIVE
10.4,A0100,-40698.13338425353,4.9941310174363025,5569.8444449907165,386.03689895005095,0.16749238797824934,5699.4613718923065,ALIVE
10.4,A0200,-40742.63472069579,566.1670350577078,5576.990756141799,377.8633382599457,1.0044643498199832,5706.916192401186,ALIVE
10.4,B0100,41002.094278753924,-0.9164845117174991,5173.567152021587,351.34142322466306,179.97859652578282,5305.130721679035,ALIVE
10.4,B0200,40945.193236820945,542.4607166136666,6245.839742460141,335.8150186024852,180.11189023929282,6377.039387524841,ALIVE
10.600000000000001,A0100,-40622.216587054325,5.292049540832522,5555.410093069804,386.7248179447266,359.9730926752911,5684.544198126671,ALIVE
10.600000000000001,A0200,-40668.331964078905,566.6170153542153,5562.901022885826,378.3795021987294,0.7931859107905024,5692.353415576414,ALIVE
10.600000000000001,B0100,40938.82919957753,-0.9191466601714637,5142.879105649463,351.61860278640876,179.97179577331295,5274.0376285976,ALIVE
10.600000000000001,B0200,40878.90719931918,542.3167669094637,6256.418120880853,335.42216009188667,180.11640129632036,6387.193166388023,ALIVE
10.8,A0100,-40546.18402835378,5.610147427749325,5540.8321597550275,387.4273055952151,359.8545577377538,5669.483611111504,ALIVE
10.8,A0200,-40593.98372225577,567.1622577659473,5548.515253909947,378.9092384718568,0.5134587822223097,5677.4951904768795,ALIVE
10.8,B0100,40875.69217888867,-0.9211954445800075,5111.763404256029,352.0293215372527,179.97411030695747,5242.518331011361,ALIVE
10.8,B0200,40812.72481351743,542.1672363651542,6267.146243340618,335.02949210488276,180.12104417334078,6397.498036671469,ALIVE
11.0,A0100,-40470.04359663308,6.043040452193964,5526.035347720755,388.15075502684317,359.945149630234,5654.204369190154,ALIVE
11.0,A0200,-40519.59428146827,567.7521281808949,5533.781855444411,379.45136127160646,0.29754118463955587,5662.28994861373,ALIVE
11.0,B0100,40812.617608799264,-0.9236656031971506,5080.338154250876,352.5468362727036,179.97860419951056,5210.69050997757,ALIVE
11.0,B0200,40746.646190468164,542.0119742797488,6278.022541376531,334.6370289851312,180.12582242319732,6407.952427439771,ALIVE
11.200000000000001,A0100,-40393.81514166982,6.568008437214303,5510.924705577876,388.8352422872045,0.3214848862654881,5638.611652171505,ALIVE
11.200000000000001,A0200,-40445.16316948399,568.3145104474861,5518.708295028138,379.9701317831211,0.189599128067713,5646.745149358598,ALIVE
11.200000000000001,B0100,40749.55925803966,-0.9273081670598913,5048.687185725763,352.8348275359201,179.9706560223532,5178.637697135604,ALIVE
11.200000000000001,B0200,40680.671428514055,541.8508261360657,6289.04544666372,334.24478482503946,180.13073970359687,6418.554767814294,ALIVE
11.4,A0100,-40317.51186051318,7.111081000068225,5495.495467653738,389.4894768847846,0.8015289479898624,5622.700780775178,ALIVE
11.4,A0200,-40370.68271580124,568.8148182230361,5503.353219860983,380.482612062834,0.15038955914153487,5630.9193885761715,ALIVE
11.4,B0100,40686.62515394328,-0.930301978440184,5016.625596560769,353.24615249485447,179.97308264858248,5146.175681524051,ALIVE
11.4,B0200,40614.800613411644,541.6836334899199,6300.213391171046,333.8527734715827,180.13579978037785,6429.303487137821,ALIVE
11.600000000000001,A0100,-40241.135075414546,7.6637837958514865,5479.794963247359,390.1345106196085,1.065852404376585,5606.519094296864,ALIVE
11.600000000000001,A0200,-40296.18361940133,569.3126282398953,5487.687052019641,380.7020554832926,0.34276416469500387,5614.783289504207,ALIVE
11.600000000000001,B0100,40623.79958693191,-0.9330211915039399,4984.200904523306,353.4910498732465,179.96532633778241,5113.351876337162,ALIVE
11.600000000000001,B0200,40549.03381845557,541.5102338583165,6311.524807315507,333.46100853200414,180.14100653088806,6440.197015116486,ALIVE
11.8,A0100,-40164.69112455877,8.269040707002205,5463.815533935554,390.78523214488706,0.9731259930995271,5590.058976943928,ALIVE
11.8,A0200,-40221.78574320923,569.8554459270927,5471.47332226994,380.70431285383734,0.3541360432521059,5598.10114696911,ALIVE
11.8,B0100,40561.18557354583,-0.9335374351849168,4951.230383077311,353.6630964385747,179.9561285833111,5079.984209472799,ALIVE
11.8,B0200,40483.371104612816,541.3304605997782,6322.97812811195,333.06950337940094,180.14636394747606,6451.233781979871,ALIVE
12.0,A0100,-40088.18991155174,8.912526097492446,5447.492160920268,391.46170137547284,0.6718304892721443,5573.255475681576,ALIVE
12.0,A0200,-40147.50732705347,570.4081929973363,5454.703492752244,380.72132202355203,0.3339069286220348,5580.8645311347755,ALIVE
12.0,B0100,40498.890541916335,-0.9300002146155748,4917.554587764249,353.84890059338073,179.94858569407666,5045.91391434896,ALIVE
12.0,B0200,40417.812520638065,541.1441427934733,6334.571787307861,332.67827115819523,180.1518761410998,6462.412218610454,ALIVE
12.200000000000001,A0100,-40011.62314678951,9.500409448599385,5430.814175099158,392.18187990783383,0.38115475873113114,5556.097871560157,ALIVE
12.200000000000001,A0200,-40073.345182270335,570.9442128044211,5437.401700215201,380.75268137347615,0.2867839179790189,5563.097551624918,ALIVE
12.200000000000001,B0100,40436.91950469893,-0.9222529764920182,4883.173144570244,354.36469472474545,179.954843298087,5011.140639261094,ALIVE
12.200000000000001,B0200,40352.35810321014,540.9511051124409,6346.304219523259,332.28732478949127,180.1575473450557,6473.730756696895,ALIVE
12.4,A0100,-39934.96461792855,9.97423197133321,5413.876914766894,392.89616439812187,0.1592016736158457,5538.681339351476,ALIVE
12.4,A0200,-39999.29704950581,571.4388174706182,5419.580275006061,380.80156519054367,0.21420748408017565,5544.8125180397365,ALIVE
12.4,B0100,40375.14748141807,-0.912582804388876,4848.303967670005,354.6265352962482,179.9472934672452,4975.881494711334,ALIVE
12.4,B0200,40287.0078770706,540.7511676960585,6358.173860411929,331.89667697631944,180.16338191883264,6485.187828881649,ALIVE
12.600000000000001,A0100,-39858.19376363029,10.402355917731256,5396.780368605219,393.6134262115882,359.99158752371386,5521.1057408527495,ALIVE
12.600000000000001,A0200,-39925.36065629779,571.8673376209008,5401.247699929427,380.8694304622979,0.11948410032921844,5526.017892537582,ALIVE
12.600000000000001,B0100,40313.6398047956,-0.8996315210533794,4812.8381747887215,354.83270002017207,179.93743690973443,4940.028007000798,ALIVE
12.600000000000001,B0200,40221.76185513141,540.5441460141465,6370.179146769458,331.50634020876805,180.169384352095,6496.781868883592,ALIVE
12.8,A0100,-39781.30972309056,10.906943529405908,5379.509579311445,394.3560016073885,359.9611403666183,5503.356117905197,ALIVE
12.8,A0200,-39851.53336871621,572.204934152116,5382.41204268291,380.95695278913126,0.006429649223558781,5506.721720022798,ALIVE
12.8,B0100,40252.48948862644,-0.8817142996504117,4776.651822534148,355.0553207706088,179.92892772282536,4903.456813512692,ALIVE
12.8,B0200,40156.62003862519,540.3298507347281,6382.318516691053,331.11632676900405,180.1755592687979,6508.511311647911,ALIVE
13.0,A0100,-39704.3305094808,11.524375255748964,5361.96269362057,395.087480098279,0.20015502594973403,5485.330735281712,ALIVE
13.0,A0200,-39777.812022294784,572.426835549184,5363.082514407397,381.06438222023235,359.8788723983881,5486.93318564626,ALIVE
13.0,B0100,40191.738137750515,-0.8580506160888035,4739.700275489842,355.29572416781724,179.92081072114027,4866.123531099236,ALIVE
13.0,B0200,40091.582417226375,540.1080875721909,6394.590409692262,330.72664873618123,180.1819114314414,6520.374593469858,ALIVE
13.200000000000001,A0100,-39627.27685401008,12.18869494133105,5344.088647863746,395.77562364560725,0.661233234777332,5466.978662165729,ALIVE
13.200000000000001,A0200,-39704.19284885371,572.5086838120733,5343.270152158513,381.191694334134,359.7404428373982,5466.663296885839,ALIVE
13.200000000000001,B0100,40131.40737399638,-0.8282035014963185,4701.968176780429,355.5514113497378,179.91263762893837,4828.012927548382,ALIVE
13.200000000000001,B0200,40026.64896918413,539.878657154839,6406.993266835947,330.33731799124007,180.188445745466,6532.370152131021,ALIVE
13.4,A0100,-39550.15246288335,12.85225167335193,5325.9255629181625,396.44269860964675,1.0593838153274977,5448.338044184911,ALIVE
13.4,A0200,-39630.671453907344,572.4268856788876,5322.988083211809,381.33863414154905,359.59446621903,5445.925147765374,ALIVE
13.4,B0100,40071.461749492286,-0.7927096600178629,4663.510240969075,356.1434471866682,179.9209337700239,4789.179482012299,ALIVE
13.4,B0200,39961.81966144887,539.6413548573255,6419.525530872468,329.9483462215968,180.19516726379587,6544.496427029891,ALIVE
13.600000000000001,A0100,-39472.958626592736,13.547836115150858,5307.504137965396,397.1065600002988,1.1375400276360699,5429.4395904817975,ALIVE
13.600000000000001,A0200,-39557.24301279649,572.1589374803225,5302.251630571036,381.5022506482145,359.44384476080756,5424.734025657973,ALIVE
13.600000000000001,B0100,40011.6837963482,-0.7555589511630387,4624.6277994514185,356.7660519521386,179.92947824392863,4749.923147098822,ALIVE
13.600000000000001,B0200,39897.09444982638,539.3959706594214,6432.185646355634,329.55974492572653,180.20208119153463,6556.751859306765,ALIVE
13.8,A0100,-39395.70746898207,14.304891660358408,5288.776444350293,397.7849053557985,0.9125547247530019,5410.235450611389,ALIVE
13.8,A0200,-39483.90263041029,571.6837064540487,5281.0783364535655,381.6804133604497,359.2910653127011,5403.107437040708,ALIVE
13.8,B0100,39951.96313466593,-0.7188202882571204,4585.474672588334,357.11767925164173,179.91662779301694,4710.39704514758,ALIVE
13.8,B0200,39832.47327908114,539.1422889787482,6444.972059759692,329.171525417636,180.20919289081866,6569.13489195503,ALIVE
14.0,A0100,-39318.4044763673,15.061851099608248,5269.687370621545,398.5029714322022,0.6021057899177209,5390.670549816066,ALIVE
14.0,A0200,-39410.64494700446,570.9816818816216,5259.4877190658135,381.8723933016165,359.1382454022819,5381.064861882564,ALIVE
14.0,B0100,39892.46962390721,-0.67912702706235,4545.822966728065,357.3739119237061,179.90233804245932,4670.374345951984,ALIVE
14.0,B0200,39767.95608309876,538.8800885051733,6457.883219608748,328.78369883123275,180.2165078858337,6581.643969964224,ALIVE
14.200000000000001,A0100,-39241.02818847011,15.724446949649064,5250.281315756001,399.2436309680416,0.3492472960927424,5370.789156004912,ALIVE
14.200000000000001,A0200,-39337.46408729717,570.0352049002486,5237.501092527775,382.07737915493465,358.9870816915901,5358.627573305932,ALIVE
14.200000000000001,B0100,39833.29601091746,-0.6346504138273303,4505.5597769494925,357.9418864263115,179.9099211660926,4629.742718668726,ALIVE
14.200000000000001,B0200,39703.54278499411,538.6091420295979,6470.917576587797,328.3962761245876,180.22403186800082,6594.277540421096,ALIVE
14.4,A0100,-39163.55033335547,16.296059572714512,5230.672056823632,399.9744768562036,0.15242281329613533,5350.704873384413,ALIVE
14.4,A0200,-39264.353699550695,568.8286647855384,5215.141379326995,382.294481308764,358.83887312094896,5335.818450339899,ALIVE
14.4,B0100,39774.320918942416,-0.587883996004166,4464.86322691076,358.26352887130855,179.89777031756077,4588.679518886421,ALIVE
14.4,B0200,39639.233297267565,538.3292162684484,6484.07358367141,328.0092680840937,180.23177070133735,6607.034052637911,ALIVE
14.600000000000001,A0100,-39085.958046353706,16.888344795828743,5210.9066418793645,400.72119809324437,0.04148294512672204,5330.46467434406,ALIVE
14.600000000000001,A0200,-39191.30700062923,567.3486628876835,5192.4329033689755,382.52273721957545,358.69455290521563,5312.661771301327,ALIVE
14.600000000000001,B0100,39715.58966228782,-0.5377050177776255,4423.66434994796,358.81786609952195,179.90430555235025,4547.1160574384,ALIVE
14.600000000000001,B0200,39575.02752192799,538.0400716835011,6497.349696211291,327.62268532852283,180.2397304279992,6619.911958256918,ALIVE
14.8,A0100,-39008.26388463388,17.588191375352835,5190.911085321379,401.48672093706915,0.14704269145007828,5309.994655718583,ALIVE
14.8,A0200,-39118.31682545746,565.5841470974228,5169.401171604182,382.7611175839368,358.5547271671788,5289.182995755377,ALIVE
14.8,B0100,39656.962050880684,-0.4869164896063012,4382.143061067727,359.45020664708215,179.91236362066076,4505.231368862396,ALIVE
14.8,B0200,39510.92535063326,537.7414622865563,6510.74437207285,327.2365383129789,180.24791727401106,6632.909711366165,ALIVE
15.0,A0100,-38930.492629951565,18.365919297042637,5170.599677890839,402.2084615030764,0.5270586223156764,5289.209264458787,ALIVE
15.0,A0200,-39045.3756799142,563.526519645915,5146.072649195075,383.0085331111923,358.4197175443391,5265.408540059513,ALIVE
15.0,B0100,39598.303322855965,-0.4381566801603185,4340.457985734218,360.0898194217033,179.91761567189695,4463.183237377364,ALIVE
15.0,B0200,39446.92666482637,537.4331354545811,6524.256071713169,326.85083733275394,180.2563376551911,6646.02576860396,ALIVE
15.200000000000001,A0100,-38852.655259400286,19.149888856385587,5149.9793200948425,402.8965159872844,0.9877455590257256,5268.115470260981,ALIVE
15.200000000000001,A0200,-38972.47579648095,561.1697208717433,5122.474531617749,383.2638417208484,358.2896054925971,5241.365549823556,ALIVE
15.200000000000001,B0100,39539.55944332321,-0.39254936263569107,4298.674852121956,360.7320162576957,179.9216718722399,4421.037056301678,ALIVE
15.200000000000001,B0200,39383.03133587654,537.1148317265543,6537.883258322579,326.465592527082,180.2649981832777,6659.258589279235,ALIVE
15.4,A0100,-38774.749300193034,19.94208632821028,5129.10176566972,403.5715613244478,1.224185376729729,5246.765013265059,ALIVE
15.4,A0200,-38899.60919156967,558.5102928699198,5098.634514262094,383.5259038273858,358.1642709715005,5217.08166988535,ALIVE
15.4,B0100,39480.709006524055,-0.35059621736218105,4256.821882214028,361.3692087338064,179.9252866974474,4378.82091711993,ALIVE
15.4,B0200,39319.23922520955,536.7862845939162,6551.624397895197,326.0808138828001,180.2739056722647,6672.606635453296,ALIVE
15.600000000000001,A0100,-38696.78290551101,20.793449916383906,5107.954691141318,404.25131128376023,1.1189757878598603,5225.145622230354,ALIVE
15.600000000000001,A0200,-38826.7677176672,555.5474892367729,5074.580503144527,383.79375807463015,358.0433902548862,5192.58475536696,ALIVE
15.600000000000001,B0100,39421.74397543155,-0.31254243597140885,4214.912046530591,361.9974765528014,179.92876706224885,4336.5477434448485,ALIVE
15.600000000000001,B0200,39255.55018444586,536.4472202899269,6565.4779593432795,325.696511237909,180.28306714495338,6686.0683720567795,ALIVE
15.8,A0100,-38618.77103051514,21.689240640485878,5086.467687263532,404.9590532437357,0.824914416185934,5203.1869817290935,ALIVE
15.8,A0200,-38753.94313473574,552.2832899718596,5050.340351348472,384.0661747967421,357.92653189735506,5167.902608554835,ALIVE
15.8,B0100,39362.66174605599,-0.2785292668504553,4172.952136850705,362.61508143906195,179.93223632013093,4294.224314039174,ALIVE
15.8,B0200,39191.96405554751,536.0973575689823,6579.442414585139,325.3126942850442,180.29248983972883,6699.642266980488,ALIVE
16.0,A0100,-38540.70557738644,22.533692146114845,5064.629460723845,405.7103816613375,0.542724523455158,5180.877751081315,ALIVE
16.0,A0200,-38681.1271974107,548.7223058735381,5025.941664996231,384.3418555665921,357.8131853050027,5143.06278539553,ALIVE
16.0,B0100,39303.46191838835,-0.2486569421052991,4130.9464458437,363.2212814836573,179.93574324672656,4251.854922271613,ALIVE
16.0,B0200,39128.48067095332,535.7364074804918,6593.516238655804,324.92937257485374,180.30218121756909,6713.326791176444,ALIVE
16.2,A0100,-38462.55535238939,23.272262252388828,5042.5335468032645,406.4535547847704,0.32151237250728815,5158.311277753937,ALIVE
16.2,A0200,-38608.31172114196,544.8717648293004,5001.411587879302,384.6194828249338,357.7028014838106,5118.092380516336,ALIVE
16.2,B0100,39244.14498923202,-0.22301041794162302,4088.898255220656,363.8157560826088,179.93930662098546,4209.442856095541,ALIVE
16.2,B0200,39065.09985371326,535.3640731371343,6607.6979097806125,324.5465555192863,180.31214896929518,6727.1204187464655,ALIVE
16.400000000000002,A0100,-38384.29616584227,23.97633063422836,5020.27069521583,407.2020651481726,0.16157552474551345,5135.57816777738,ALIVE
16.400000000000002,A0200,-38535.48864908115,540.7414796405083,4976.776586885289,384.8977286272091,357.59483779714736,5093.017813044119,ALIVE
16.400000000000002,B0100,39184.721912281704,-0.2014493146634777,4046.7996735446195,364.3699596798914,179.94000874181575,4166.980294668612,ALIVE
16.400000000000002,B0200,39001.821417638304,534.9800494650462,6621.985909479687,324.16425239479133,180.32240102307125,6741.021627036399,ALIVE
16.6,A0100,-38305.93059629211,24.758976780356534,4997.816003860313,407.97768854479153,0.15912592972950024,5112.653539355993,ALIVE
16.6,A0200,-38462.65012096437,536.3437975037814,4952.062239325265,385.1752627265846,357.48879481539484,5067.864614327225,ALIVE
16.6,B0100,39125.21601403092,-0.1835174640218611,4004.6264197866367,364.921765730496,179.94408453137515,4124.443103233516,ALIVE
16.6,B0200,38938.64516743618,534.5840229611022,6636.378722634332,323.7824723454358,180.332945552164,6755.028896715608,ALIVE
16.8,A0100,-38227.48301361845,25.639452177583735,4975.073287944302,408.73022234646766,0.4288811815963287,5089.4413592163655,ALIVE
16.8,A0200,-38389.78854400169,531.6935329451044,4927.293022088812,385.4507605767255,357.3842484124482,5042.6572174934245,ALIVE
16.8,B0100,39065.61541284807,-0.1695873410153581,3962.395917993579,365.4770572470284,179.94834393067052,4081.848635152808,ALIVE
16.8,B0200,38875.57089885224,534.1756714321837,6650.874837592341,323.4012243859363,180.34379098297083,6769.140711870084,ALIVE
17.0,A0100,-38148.97343822743,26.546260961265943,4952.0106982677935,409.43773658731413,0.8864135240904001,5065.90990098154,ALIVE
17.0,A0200,-38316.896665926266,526.8078841924707,4902.49210253574,385.7229113194597,357.2808784670158,5017.418748739448,ALIVE
17.0,B0100,39005.90922611203,-0.16001638783563976,3920.124254060276,366.0240832569154,179.95236922222867,4039.2129122137967,ALIVE
17.0,B0200,38812.59839880507,533.7546637313917,6665.4727462269475,323.0205174046131,180.35494600332677,6783.355560073972,ALIVE
17.2,A0100,-38070.399954551016,27.44565129822695,4928.678564066935,410.1214349923804,1.2420706972130484,5042.109483669717,ALIVE
17.2,A0200,-38243.96765012619,521.7063318930686,4877.681131265021,385.9904258240791,357.1784948297426,4992.170820516765,ALIVE
17.2,B0100,38946.093818937865,-0.15500057900317188,3877.819498931478,366.5605479035349,179.9563431044642,3996.5439859985145,ALIVE
17.2,B0200,38749.72744554781,533.3206594797248,6680.170944038016,322.640360166266,180.36641957110058,6797.671932483825,ALIVE
17.400000000000002,A0100,-37991.763628003566,28.385258911814162,4905.10157345536,410.8005257555769,1.2752296999763715,5018.06480380329,ALIVE
17.400000000000002,A0200,-38170.99730451133,516.4215829900277,4852.869513309659,386.2489533857905,357.19102237772387,4966.922817074973,ALIVE
17.400000000000002,B0100,38886.16845565558,-0.15466969707813405,3835.4864142879433,367.0855167389909,179.9603367968305,3953.846616682658,ALIVE
17.400000000000002,B0200,38686.957808791834,532.8733087864257,6694.96793019745,322.26076131497797,180.3782209230907,6812.088323895371,ALIVE
17.6,A0100,-37913.082008401645,29.39340740899752,4881.220865082529,411.4967249541166,1.0371740228595314,4993.71710763976,ALIVE
17.6,A0200,-38097.99186305485,511.01318214549974,4828.03788466343,386.4908991398023,357.18248610052854,4941.655418559766,ALIVE
17.6,B0100,38826.13356322375,-0.15912749599192466,3793.1284375747528,367.5986035967011,179.9643789267644,3911.124247331411,ALIVE
17.6,B0200,38624.28924986058,532.4122519519788,6709.862207648162,321.8817293768461,180.39035958423244,6826.603232830945,ALIVE
17.8,A0100,-37834.36241105264,30.40005296453819,4856.982475001369,412.23686246063664,0.7381296685818236,4969.012476812133,ALIVE
17.8,A0200,-38024.954560277336,505.52428186163706,4803.174060102634,386.7263655277191,357.1492207933492,4916.356464146841,ALIVE
17.8,B0100,38766.000654594885,-0.1682009528267372,3750.737033076972,368.0700338971915,179.96519565089793,3868.368415336776,ALIVE
17.8,B0200,38561.72152182844,531.9371191673854,6724.8522831548125,321.5032727626488,180.40284537712765,6841.215161599669,ALIVE
18.0,A0100,-37755.57888587143,31.314703905396527,4832.437767228246,412.9907438272983,0.4926571347055229,4944.002121970913,ALIVE
18.0,A0200,-37951.88562930627,499.98410295929534,4778.276055707851,386.9555497420943,357.10286989719776,4891.023974915609,ALIVE
18.0,B0100,38705.79391601957,-0.18134509048286418,3708.28673394577,368.5401000089271,179.9698052895127,3825.553803631479,ALIVE
18.0,B0200,38499.25436967233,531.4475302035298,6739.93666736655,321.12539977044804,180.41568843190987,6855.92261636104,ALIVE
18.2,A0100,-37676.69903129613,32.15429897123977,4807.694161708285,413.738033618253,0.30202118654039284,4918.79327245734,ALIVE
18.2,A0200,-37878.784350545946,494.4167363698489,4753.3455108743765,387.1777989530666,357.0480420801779,4865.659589050734,ALIVE
18.2,B0100,38645.50058988515,-0.19901198407023912,3665.796178133023,369.01351952163986,179.97457808716217,3782.6989747202933,ALIVE
18.2,B0200,38436.887530409775,530.9430940865586,6755.113874890689,320.7481185881348,180.4288991964564,6870.724107197598,ALIVE
18.400000000000002,A0100,-37597.71249987166,33.029657824503374,4782.779088176569,414.5058843197984,0.2211942788093076,4893.413300702423,ALIVE
18.400000000000002,A0200,-37805.65002816917,488.8445512132512,4728.384515778478,387.3922014729186,356.98691078374367,4840.265395461095,ALIVE
18.400000000000002,B0100,38585.10952296619,-0.22161821750160016,3623.281893377585,369.4786322208353,179.97909311504716,3739.8203911203505,ALIVE
18.400000000000002,B0200,38374.62073324408,530.423408766892,6770.382424334486,320.3714372959192,180.4424884469617,6885.618148159209,ALIVE
18.6,A0100,-37518.63898496046,34.00492936745832,4757.611513373549,415.2809328216835,0.3788228862599242,4867.781294779927,ALIVE
18.6,A0200,-37732.482461259,483.2893843134025,4703.39414822371,387.5978136238201,356.92091096960723,4814.842473546874,ALIVE
18.6,B0100,38524.61709319915,-0.2493868631299847,3580.7520198605616,369.9330650816494,179.98355166525803,3696.926173781723,ALIVE
18.6,B0200,38312.45369971506,529.888060770385,6785.740838366264,319.9953638687738,180.45646729888477,6900.603257325519,ALIVE
18.8,A0100,-37439.50537962241,35.03091210110688,4732.126788047695,416.0051128826618,0.785604250019055,4841.832767111975,ALIVE
18.8,A0200,-37659.282172159,477.7728482276143,4678.373813040889,387.79374620795966,356.85139497983465,4789.390233940888,ALIVE
18.8,B0100,38464.0226437901,-0.28246271427087777,3538.211287425973,370.3758885938676,179.9880308764562,3654.0210513901593,ALIVE
18.8,B0200,38250.38614384848,529.336624847374,6801.187643769732,319.61990617883146,180.47084721828526,6915.677956857044,ALIVE
19.0,A0100,-37360.315262376855,36.0463222476792,4706.355815844214,416.6945070976108,1.2109997726519766,4815.598643590683,ALIVE
19.0,A0200,-37586.05051753848,472.316291119525,4653.320958631572,387.97920180441923,356.77987449183826,4763.906135669053,ALIVE
19.0,B0100,38403.32669136391,-0.32095991443020466,3495.663076326091,370.80673381778644,179.99256161176382,3611.1084101397696,ALIVE
19.0,B0200,38188.41777229142,528.768663605706,6816.721371477441,319.24507199774746,180.48564003356313,6930.840773038325,ALIVE
19.200000000000003,A0100,-37281.06312384653,37.077247782577615,4680.349678819322,417.36979401585285,1.3769188769918164,4789.129975444508,ALIVE
19.200000000000003,A0200,-37512.789740599954,466.9406184951331,4628.230976857018,388.1534931103906,356.708098051419,4738.385586302975,ALIVE
19.200000000000003,B0100,38342.54134130466,-0.364661577197694,3453.0981069750887,371.1947177010725,179.99348960741605,3568.1790461694272,ALIVE
19.200000000000003,B0200,38126.5482844732,528.1837271275144,6832.340556621817,318.8708689990294,180.50085794761722,6946.090236324478,ALIVE
19.400000000000002,A0100,-37201.76274085015,38.17998014673867,4654.078029771297,418.0522251388329,1.225747727445478,4762.396498821911,ALIVE
19.400000000000002,A0200,-37439.5029903743,461.66605999484455,4603.097200596609,388.31605388354706,356.6380603906274,4712.821939542532,ALIVE
19.400000000000002,B0100,38281.69155905573,-0.4129204154578474,3410.4897184637393,371.5824696231826,179.99866004148112,3525.206451220259,ALIVE
19.400000000000002,B0200,38064.7773727499,527.5813525858757,6848.043738560169,318.4973047603427,180.51651355043853,6961.424881367308,ALIVE
19.6,A0100,-37122.43323702752,39.324739320469234,4627.465462443513,418.7686591326526,0.9320568574331771,4735.32292146636,ALIVE
19.6,A0200,-37366.19431894039,456.5119158132402,4577.910962369968,388.46644713333,356.5719793905073,4687.206553781069,ALIVE
19.6,B0100,38220.76374965664,-0.46627528900353354,3367.857738789233,371.9734948477939,180.00397182479585,3482.210373424843,ALIVE
19.6,B0200,38003.104722545,526.9610638304894,6863.829460925459,318.1243867657994,180.53261983215555,6976.843247063005,ALIVE
19.8,A0100,-37043.061752570604,40.41110062532971,4600.514530167318,419.5232026901251,0.6639770665948137,4707.911722506371,ALIVE
19.8,A0200,-37292.86866040627,451.49629958644437,4552.661699206252,388.60437233504473,356.51225332946666,4661.528896770608,ALIVE
19.8,B0100,38159.74651751036,-0.5252048335787549,3325.2191016312263,372.3562795505746,180.00900608746403,3439.2076803128334,ALIVE
19.8,B0200,37941.5300125139,526.3223709731446,6879.696271619625,317.75212240823794,180.54919019654835,6992.343876566899,ALIVE
20.0,A0100,-36963.61220614422,41.40339255127947,4573.323191937612,420.26590632336905,0.4506381469470784,4680.260651767785,ALIVE
20.0,A0200,-37219.531792627415,446.6358884876299,4527.3370976856895,388.72967217192036,356.46140253999613,4635.776690380463,ALIVE
20.0,B0100,38098.636262320026,-0.5899590576809715,3282.581982192516,372.72838088738223,180.01398153324718,3396.206528029284,ALIVE
20.0,B0200,37880.05291468017,525.664769963365,6895.642722878618,317.380518991502,180.56623847505008,7007.9253173286625,ALIVE
20.200000000000003,A0100,-36884.061673507735,42.38644744709018,4545.960579692686,421.02023613385677,0.31638525026455017,4652.438711068511,ALIVE
20.200000000000003,A0200,-37146.19028170906,441.94568966089173,4501.923276051299,388.8423387261528,356.42199689075255,4609.936092335773,ALIVE
20.200000000000003,B0100,38037.423240394666,-0.6610570499778987,3239.965371710852,373.1000257841086,180.02294210356519,3353.225852121243,ALIVE
20.200000000000003,B0200,37818.67309459375,524.9877421298297,6911.667371255378,317.00958373272874,180.58377894125445,7023.586121101392,ALIVE
20.400000000000002,A0100,-36804.4211135807,43.454266758246376,4518.379034900781,421.7988292649979,0.37598583197554536,4624.398310174325,ALIVE
20.400000000000002,A0200,-37072.85140924331,437.4388316729601,4476.405000436656,388.942518758509,356.39657013953916,4583.991911956519,ALIVE
20.400000000000002,B0100,37976.08423409033,-0.7394583603454521,3197.403237614346,373.4510690497776,180.02745524412856,3310.2994843331608,ALIVE
20.400000000000002,B0200,37757.39021147963,524.2907537298979,6927.768777644613,316.6393237646556,180.60182632594916,7039.324843954101,ALIVE
20.6,A0100,-36724.72014857218,44.59288209056831,4490.495567784212,422.53491410429467,0.7051770916344675,4596.05663424553,ALIVE
20.6,A0200,-36999.52308292078,433.12638953941314,4450.765931018663,389.0305175758368,356.38752281091496,4557.927855754817,ALIVE
20.6,B0100,37914.63362321396,-0.8247706126621779,3154.878533882811,373.7916289360476,180.03197722048074,3267.410467938656,ALIVE
20.6,B0200,37696.20391839137,523.5732554675815,6943.945507274864,316.26974613795727,180.62039583269504,7055.140046275127,ALIVE
20.8,A0100,-36644.971002215316,45.72873656682896,4462.312487207333,423.2264025019521,1.1533622019588379,4567.416063938275,ALIVE
20.8,A0200,-36926.213731795244,429.0172512961926,4424.98889227395,389.10680120971165,356.397017106749,4531.72679704282,ALIVE
