Time_s,Agent_ID,Missile_Type,Remaining_Count,Launched,Side,Data_Type,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km
30.200000000000003,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
30.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
30.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
30.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
30.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
30.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
30.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
31.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
31.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
31.200000000000003,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
31.200000000000003,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
31.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
31.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
31.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
31.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
31.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
31.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
32.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
32.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
32.2,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
32.2,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
32.4,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
32.4,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
32.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
32.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
32.800000000000004,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
32.800000000000004,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
33.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
33.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
33.2,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
33.2,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
33.4,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
33.4,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
33.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
33.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
33.800000000000004,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
